latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-0.09312,110.12926,340.42,0.41,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,295.73,4.45,D
-0.18662,110.32085,331.59,0.42,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,291.77,3.42,D
-0.19856,110.28836,338.12,0.42,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.49,10.08,D
-0.14927,110.94862,330.84,0.44,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,293.89,2.43,D
-0.26291,110.34779,331.52,0.42,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,295.03,2.81,D
-0.2051,110.93674,343.86,0.44,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.64,12.43,D
-0.35088,110.04494,333.17,0.41,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.76,14.96,D
-0.4092,110.17012,332.19,0.41,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,295.88,12.97,D
-0.43761,110.35163,350.32,0.42,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,302.61,54.49,D
-0.44104,110.35214,344.66,0.42,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,299.14,11.33,D
-0.71443,111.76877,330.84,0.47,0.4,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.95,7.64,D
-1.69965,105.59547,333.82,0.46,0.39,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.7,4.92,D
-1.74484,105.6263,335.16,0.46,0.39,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.93,14.16,D
-1.79681,105.45239,332.44,0.47,0.4,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.5,4.85,D
-1.84118,105.68185,332.03,0.46,0.39,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.33,8.36,D
-1.8133,105.91631,333.09,0.45,0.39,2025-05-04,0610,N20,VIIRS,n,2.0NRT,298.78,2.37,D
-1.17439,110.61624,333.17,0.42,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.64,7.96,D
-0.49042,115.69477,341.08,0.56,0.51,2025-05-04,0610,N20,VIIRS,n,2.0NRT,293.69,22.66,D
-1.34606,110.13129,335.49,0.4,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.64,3,D
-1.28266,110.66342,332.46,0.42,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.05,3,D
-0.49215,115.69323,341.56,0.56,0.51,2025-05-04,0610,N20,VIIRS,n,2.0NRT,293.86,29.81,D
-2.23182,106.06631,333.36,0.44,0.39,2025-05-04,0610,N20,VIIRS,n,2.0NRT,295.68,3.26,D
-0.93473,114.69281,339.57,0.47,0.48,2025-05-04,0610,N20,VIIRS,n,2.0NRT,293.74,4.94,D
-0.72099,116.10842,333.64,0.59,0.53,2025-05-04,0610,N20,VIIRS,n,2.0NRT,293.05,4.46,D
-1.90356,110.61314,343.65,0.41,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,292.97,7.71,D
-1.9159,110.69176,332.95,0.42,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,299.93,3.26,D
-1.92496,110.76942,331.77,0.42,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,298.45,2.99,D
-1.51211,113.54263,352.75,0.39,0.44,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.23,36.35,D
-1.53563,113.54977,332.86,0.39,0.44,2025-05-04,0610,N20,VIIRS,n,2.0NRT,289.58,4.88,D
-1.5351,113.55318,339.71,0.39,0.44,2025-05-04,0610,N20,VIIRS,n,2.0NRT,289.72,5.49,D
-1.84185,112.05182,338.73,0.48,0.4,2025-05-04,0610,N20,VIIRS,n,2.0NRT,284.92,7.75,D
-2.06095,111.02916,337.22,0.43,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,299.3,40.09,D
-2.80025,106.40079,335.74,0.43,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,294.68,7.17,D
-2.82648,106.39277,332.91,0.43,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,293.02,3.63,D
-2.82998,106.39329,332.92,0.43,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,293.97,6.82,D
-1.24691,116.8164,331.89,0.32,0.55,2025-05-04,0610,N20,VIIRS,n,2.0NRT,293.35,2.34,D
-2.2024,110.74294,332.58,0.42,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.73,7.45,D
-2.28796,110.61975,334.23,0.41,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.82,3.46,D
-2.76801,107.757,332.07,0.39,0.36,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.81,2.87,D
-2.36264,110.77117,346.08,0.41,0.37,2025-05-04,0610,N20,VIIRS,n,2.0NRT,298.64,4.78,D
-2.35433,111.031,333.82,0.42,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.15,3.73,D
-2.37338,111.02221,332.23,0.42,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.72,3.33,D
-2.47096,110.91022,335.78,0.42,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,299.13,4.08,D
-3.46844,104.63251,331.88,0.54,0.42,2025-05-04,0610,N20,VIIRS,n,2.0NRT,286.96,4.88,D
-2.37907,112.23005,331.22,0.48,0.4,2025-05-04,0610,N20,VIIRS,n,2.0NRT,297.19,3.54,D
-1.89873,115.53104,349.13,0.52,0.5,2025-05-04,0610,N20,VIIRS,n,2.0NRT,292.54,9.57,D
-3.92042,102.91648,326.43,0.47,0.48,2025-05-04,0610,N20,VIIRS,n,2.0NRT,291.03,3.52,D
-3.80727,103.81997,343.57,0.41,0.45,2025-05-04,0610,N20,VIIRS,n,2.0NRT,285.62,6.79,D
-2.83457,111.55498,331.1,0.44,0.38,2025-05-04,0610,N20,VIIRS,n,2.0NRT,299.03,2.85,D
-4.54594,103.12535,332.36,0.47,0.48,2025-05-04,0610,N20,VIIRS,n,2.0NRT,294.28,4.13,D
-4.8759,105.03862,331.53,0.54,0.42,2025-05-04,0610,N20,VIIRS,n,2.0NRT,295.56,3,D
-4.87351,105.24126,331.95,0.52,0.42,2025-05-04,0610,N20,VIIRS,n,2.0NRT,295.51,2.42,D
-3.86561,115.19646,330.86,0.46,0.47,2025-05-04,0610,N20,VIIRS,n,2.0NRT,296.19,4.79,D
1.38631,99.46763,326.02,0.34,0.56,2025-05-04,0612,N20,VIIRS,n,2.0NRT,285.07,1.77,D
1.49184,127.63788,304.18,0.51,0.41,2025-05-04,1709,N20,VIIRS,n,2.0NRT,286.14,2.25,N
1.49256,127.63326,323.13,0.51,0.41,2025-05-04,1709,N20,VIIRS,n,2.0NRT,288.96,2.25,N
1.49338,127.63159,314.23,0.51,0.41,2025-05-04,1709,N20,VIIRS,n,2.0NRT,288.49,6.35,N
1.49265,127.63612,336.95,0.51,0.41,2025-05-04,1709,N20,VIIRS,n,2.0NRT,292.39,6.35,N
1.49638,127.63686,324.33,0.51,0.41,2025-05-04,1709,N20,VIIRS,n,2.0NRT,292.03,2.82,N
1.69811,127.8765,308.94,0.53,0.42,2025-05-04,1709,N20,VIIRS,n,2.0NRT,286.83,2.18,N
1.70192,127.87712,320.56,0.53,0.42,2025-05-04,1709,N20,VIIRS,n,2.0NRT,286.83,2.18,N
2.77711,125.40658,305.58,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,289.53,0.52,N
2.78047,125.4071,319.3,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,289.17,1.63,N
-2.576,121.37567,308.52,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,282.25,1.2,N
-2.57656,121.3792,331.85,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,282.09,1.2,N
-2.5732,121.37975,303.13,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,281.94,1.2,N
-2.56984,121.38029,310.87,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,284.87,1.22,N
-0.583,117.38606,303.11,0.44,0.46,2025-05-04,1709,N20,VIIRS,n,2.0NRT,282.2,0.43,N
-2.57712,121.38275,297.95,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,282.94,0.18,N
-1.38174,122.48078,318.41,0.39,0.36,2025-05-04,1709,N20,VIIRS,n,2.0NRT,292,2.39,N
-0.58348,117.38437,303.25,0.44,0.46,2025-05-04,1709,N20,VIIRS,n,2.0NRT,282.67,0.43,N
-2.57936,121.37512,333.53,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,282.13,15.54,N
-2.57992,121.37868,316.47,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,291.79,15.54,N
-2.58048,121.3822,299.69,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,285.42,0.44,N
-2.58328,121.37813,306.66,0.4,0.37,2025-05-04,1709,N20,VIIRS,n,2.0NRT,286.23,15.54,N
-1.45794,127.43565,331.95,0.54,0.42,2025-05-04,1709,N20,VIIRS,n,2.0NRT,285.45,10.32,N
0.61404,117.44162,306.14,0.46,0.47,2025-05-04,1709,N20,VIIRS,n,2.0NRT,289.96,0.56,N
0.69043,117.54511,344.24,0.45,0.47,2025-05-04,1709,N20,VIIRS,n,2.0NRT,289.71,7.4,N
0.69315,117.54477,336.58,0.45,0.47,2025-05-04,1709,N20,VIIRS,n,2.0NRT,286.66,2.75,N
0.68885,117.54417,304.03,0.45,0.47,2025-05-04,1709,N20,VIIRS,n,2.0NRT,289.36,2.75,N
-7.08912,110.62152,308.17,0.5,0.66,2025-05-04,1711,N20,VIIRS,n,2.0NRT,288.86,1.21,N
-7.69949,108.99734,298.59,0.62,0.72,2025-05-04,1711,N20,VIIRS,n,2.0NRT,278.08,0.69,N
-7.6984,108.99162,305.36,0.63,0.72,2025-05-04,1711,N20,VIIRS,n,2.0NRT,278.82,0.69,N
-8.11232,112.91867,297.56,0.34,0.56,2025-05-04,1711,N20,VIIRS,n,2.0NRT,277.07,6.7,N
-8.11296,112.92226,367,0.34,0.56,2025-05-04,1711,N20,VIIRS,h,2.0NRT,301.57,14.19,N
-8.10791,112.92341,296.25,0.34,0.56,2025-05-04,1711,N20,VIIRS,n,2.0NRT,278.01,0.23,N
-7.24048,111.73313,304.87,0.42,0.61,2025-05-04,1711,N20,VIIRS,n,2.0NRT,289.15,1.36,N
-7.23979,111.72932,304.34,0.42,0.61,2025-05-04,1711,N20,VIIRS,n,2.0NRT,288.91,1.38,N
-6.54436,108.08956,301.04,0.75,0.77,2025-05-04,1711,N20,VIIRS,n,2.0NRT,285.24,1.39,N
-6.54747,108.09066,306.01,0.75,0.77,2025-05-04,1711,N20,VIIRS,n,2.0NRT,285.45,1.21,N
-7.06142,112.90105,319.55,0.35,0.57,2025-05-04,1711,N20,VIIRS,n,2.0NRT,287.46,0.91,N
-8.27222,123.50842,315.25,0.42,0.37,2025-05-04,1711,N20,VIIRS,n,2.0NRT,284.17,1.99,N
-3.86229,115.19453,314.02,0.55,0.51,2025-05-04,1711,N20,VIIRS,n,2.0NRT,289.75,1.97,N
-3.90351,122.42311,311.78,0.38,0.36,2025-05-04,1711,N20,VIIRS,n,2.0NRT,291.43,1.52,N
-3.90297,122.41966,307.22,0.38,0.36,2025-05-04,1711,N20,VIIRS,n,2.0NRT,290.26,1.1,N
-3.90242,122.41622,306.26,0.38,0.36,2025-05-04,1711,N20,VIIRS,n,2.0NRT,291.1,1.1,N
-3.87201,122.39638,309.22,0.38,0.36,2025-05-04,1711,N20,VIIRS,n,2.0NRT,292.2,1.03,N
-3.87146,122.39293,306.14,0.38,0.36,2025-05-04,1711,N20,VIIRS,n,2.0NRT,291.94,1.03,N
-3.87087,122.41064,313.94,0.38,0.36,2025-05-04,1711,N20,VIIRS,n,2.0NRT,292.04,1.43,N
-3.86924,122.40032,307.72,0.38,0.36,2025-05-04,1711,N20,VIIRS,n,2.0NRT,291.53,2.17,N
-10.08994,120.71012,305.1,0.38,0.36,2025-05-04,1713,N20,VIIRS,n,2.0NRT,292.06,0.57,N
-10.09049,120.71362,306.35,0.38,0.36,2025-05-04,1713,N20,VIIRS,n,2.0NRT,292.21,1.33,N
-10.12074,120.39223,304.67,0.39,0.36,2025-05-04,1713,N20,VIIRS,n,2.0NRT,289.75,1.07,N
-6.14408,106.47923,302.15,0.42,0.61,2025-05-04,1851,N20,VIIRS,n,2.0NRT,286.54,0.45,N
-0.98527,103.33324,302.55,0.43,0.46,2025-05-04,1851,N20,VIIRS,n,2.0NRT,288.14,0.45,N
-0.98653,103.33426,309.94,0.43,0.46,2025-05-04,1851,N20,VIIRS,n,2.0NRT,288.81,0.88,N
-5.99168,105.99749,303.32,0.39,0.59,2025-05-04,1851,N20,VIIRS,n,2.0NRT,284.4,0.54,N
-6.0119,105.98401,313.34,0.39,0.59,2025-05-04,1851,N20,VIIRS,n,2.0NRT,285.27,1.57,N
-6.1822,106.35344,305.52,0.41,0.61,2025-05-04,1851,N20,VIIRS,n,2.0NRT,286.51,0.63,N
-6.09537,106.67006,307.08,0.43,0.62,2025-05-04,1851,N20,VIIRS,n,2.0NRT,286.37,0.91,N
-6.45899,107.21028,302.69,0.48,0.64,2025-05-04,1851,N20,VIIRS,n,2.0NRT,287.01,0.81,N
-6.00806,105.98484,316.41,0.39,0.59,2025-05-04,1851,N20,VIIRS,n,2.0NRT,285.46,1.85,N
-7.70367,108.99655,309.16,0.66,0.73,2025-05-04,1853,N20,VIIRS,n,2.0NRT,283.86,3.58,N
-7.70105,108.99766,308.41,0.66,0.73,2025-05-04,1853,N20,VIIRS,n,2.0NRT,284.32,3.33,N
-1.45643,127.44058,336.7,0.53,0.67,2025-05-05,0410,N20,VIIRS,n,2.0NRT,283.34,7.41,D
-1.45634,127.43808,340.3,0.53,0.67,2025-05-05,0410,N20,VIIRS,n,2.0NRT,283.87,9.37,D
-1.5585,127.42878,333.25,0.53,0.67,2025-05-05,0410,N20,VIIRS,n,2.0NRT,285.93,2.87,D
-1.5646,127.43008,329.73,0.53,0.67,2025-05-05,0410,N20,VIIRS,n,2.0NRT,284.81,2.87,D
-1.56398,127.4317,328.41,0.54,0.67,2025-05-05,0410,N20,VIIRS,n,2.0NRT,285.43,5.8,D
-2.66203,140.46925,334.14,0.4,0.37,2025-05-05,0410,N20,VIIRS,n,2.0NRT,287.42,2.53,D
-9.40096,119.7217,328.25,0.55,0.43,2025-05-05,0548,N20,VIIRS,n,2.0NRT,296.21,1.84,D
-7.7399,110.7879,331.09,0.51,0.41,2025-05-05,0550,N20,VIIRS,n,2.0NRT,297.22,2.9,D
-4.45714,103.2498,330.61,0.49,0.65,2025-05-05,0550,N20,VIIRS,n,2.0NRT,287.15,7.97,D
-7.54308,112.09453,331.51,0.44,0.38,2025-05-05,0550,N20,VIIRS,n,2.0NRT,300.51,3.21,D
-7.59587,112.05372,336.44,0.44,0.38,2025-05-05,0550,N20,VIIRS,n,2.0NRT,298.03,3.37,D
-7.84563,113.39247,339.2,0.4,0.37,2025-05-05,0550,N20,VIIRS,n,2.0NRT,297.29,2.2,D
-7.849,113.39301,331.8,0.4,0.37,2025-05-05,0550,N20,VIIRS,n,2.0NRT,295.19,2.2,D
-7.80982,114.2941,335.5,0.39,0.36,2025-05-05,0550,N20,VIIRS,n,2.0NRT,300.98,3.78,D
-8.3794,113.54381,335.32,0.4,0.37,2025-05-05,0550,N20,VIIRS,n,2.0NRT,298.79,2.67,D
-4.42396,103.14162,343.29,0.5,0.65,2025-05-05,0550,N20,VIIRS,n,2.0NRT,286.39,5.77,D
-2.44993,110.81466,342.25,0.45,0.39,2025-05-05,0550,N20,VIIRS,n,2.0NRT,298.47,6.15,D
-2.85233,108.09856,330.83,0.43,0.46,2025-05-05,0550,N20,VIIRS,n,2.0NRT,295.6,2.95,D
-2.31373,110.28233,344.89,0.47,0.4,2025-05-05,0550,N20,VIIRS,n,2.0NRT,298.83,17.96,D
-2.31011,110.28175,340.07,0.47,0.4,2025-05-05,0550,N20,VIIRS,n,2.0NRT,298.97,21.16,D
-1.98445,112.24901,332.43,0.4,0.37,2025-05-05,0550,N20,VIIRS,n,2.0NRT,295.74,3.37,D
-1.98163,112.24497,332.76,0.4,0.37,2025-05-05,0550,N20,VIIRS,n,2.0NRT,294.42,2.62,D
-2.20411,110.74222,345.45,0.45,0.39,2025-05-05,0550,N20,VIIRS,n,2.0NRT,299.3,17.11,D
-2.20057,110.74168,336.48,0.45,0.39,2025-05-05,0550,N20,VIIRS,n,2.0NRT,298.3,17.11,D
-2.79669,106.53568,336.6,0.54,0.51,2025-05-05,0550,N20,VIIRS,n,2.0NRT,277.21,7.03,D
-1.69417,112.55283,331.35,0.39,0.36,2025-05-05,0550,N20,VIIRS,n,2.0NRT,294.43,4.12,D
-1.68262,112.56178,341.06,0.39,0.36,2025-05-05,0550,N20,VIIRS,n,2.0NRT,294.58,4.5,D
-4.45427,103.25159,345.06,0.49,0.65,2025-05-05,0550,N20,VIIRS,n,2.0NRT,287.23,5.75,D
-3.29785,114.48796,328.94,0.39,0.36,2025-05-05,0550,N20,VIIRS,n,2.0NRT,293.39,1.56,D
-3.86552,115.19592,333.01,0.4,0.37,2025-05-05,0550,N20,VIIRS,n,2.0NRT,298.88,2.9,D
-7.24161,111.73321,333.59,0.45,0.39,2025-05-05,0550,N20,VIIRS,n,2.0NRT,300.93,4.29,D
-7.69617,108.99783,328.99,0.44,0.46,2025-05-05,0550,N20,VIIRS,n,2.0NRT,294.73,3.73,D
-7.55863,111.91351,330.1,0.45,0.39,2025-05-05,0550,N20,VIIRS,n,2.0NRT,297.19,2.04,D
0.6906,117.5465,337.51,0.56,0.43,2025-05-05,0553,N20,VIIRS,n,2.0NRT,290.32,8.99,D
-0.33282,112.98241,332.49,0.38,0.36,2025-05-05,0553,N20,VIIRS,n,2.0NRT,292.7,2.5,D
-2.17488,101.01897,328.22,0.64,0.72,2025-05-05,0553,N20,VIIRS,n,2.0NRT,286.81,4.6,D
-1.85677,105.44199,326.01,0.63,0.54,2025-05-05,0553,N20,VIIRS,n,2.0NRT,280.97,4.54,D
0.55188,121.83672,348.84,0.36,0.57,2025-05-05,0553,N20,VIIRS,n,2.0NRT,288.46,5.56,D
0.55968,109.21582,343.65,0.49,0.41,2025-05-05,0553,N20,VIIRS,n,2.0NRT,296.8,11.94,D
0.56036,109.2202,331.61,0.49,0.41,2025-05-05,0553,N20,VIIRS,n,2.0NRT,294.63,11.94,D
0.52213,109.28347,333.16,0.49,0.4,2025-05-05,0553,N20,VIIRS,n,2.0NRT,298.98,28.06,D
1.4715,117.24911,333.37,0.55,0.43,2025-05-05,0553,N20,VIIRS,n,2.0NRT,294.11,10.01,D
1.03513,117.8624,335.24,0.4,0.44,2025-05-05,0553,N20,VIIRS,n,2.0NRT,292.18,2.23,D
-1.16786,112.62331,337.76,0.39,0.36,2025-05-05,0553,N20,VIIRS,n,2.0NRT,286.13,3.43,D
1.03109,117.86298,338.15,0.4,0.44,2025-05-05,0553,N20,VIIRS,n,2.0NRT,292.43,2.23,D
0.90645,117.94712,332.68,0.4,0.44,2025-05-05,0553,N20,VIIRS,n,2.0NRT,293.46,4.5,D
0.73538,99.16379,333.83,0.56,0.69,2025-05-05,0731,N20,VIIRS,n,2.0NRT,286.62,4.19,D
0.27609,99.21987,325.36,0.55,0.68,2025-05-05,0731,N20,VIIRS,n,2.0NRT,289.02,4.56,D
-2.25083,101.05809,329.99,0.67,0.74,2025-05-05,0731,N20,VIIRS,n,2.0NRT,282.96,7.07,D
-2.16589,102.09988,327.76,0.79,0.78,2025-05-05,0731,N20,VIIRS,n,2.0NRT,285.73,5.91,D
0.72915,99.1653,333.49,0.56,0.69,2025-05-05,0731,N20,VIIRS,n,2.0NRT,286.69,4.58,D
0.28786,99.21281,331.83,0.55,0.68,2025-05-05,0731,N20,VIIRS,n,2.0NRT,289.09,4.93,D
1.70043,127.87621,328.99,0.39,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,280.13,4.83,N
0.48737,127.98586,309.02,0.38,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,279.16,1.07,N
0.49068,127.98638,305.8,0.38,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,279.37,1.07,N
0.49122,127.98296,304.98,0.38,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,276.82,1.17,N
0.51137,127.89811,305.47,0.38,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,278.22,0.89,N
0.51191,127.89468,303.91,0.38,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,277.93,1.01,N
1.4569,124.84734,326.95,0.49,0.4,2025-05-05,1650,N20,VIIRS,n,2.0NRT,289.87,2.95,N
1.49377,127.63515,306.39,0.39,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,261.91,1.28,N
1.49432,127.63168,321.94,0.39,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,262.35,1.73,N
1.69989,127.87966,328.53,0.39,0.36,2025-05-05,1650,N20,VIIRS,n,2.0NRT,285.79,6.68,N
2.78111,125.40719,314.69,0.47,0.4,2025-05-05,1650,N20,VIIRS,n,2.0NRT,286.79,0.69,N
4.11452,117.58836,295.23,0.53,0.67,2025-05-05,1650,N20,VIIRS,n,2.0NRT,285.2,4.09,N
0.10721,117.46939,301.42,0.47,0.64,2025-05-05,1652,N20,VIIRS,n,2.0NRT,276.66,1.39,N
0.10657,117.47359,300.82,0.47,0.64,2025-05-05,1652,N20,VIIRS,n,2.0NRT,279.06,1.96,N
-1.45761,127.43756,345.4,0.38,0.36,2025-05-05,1652,N20,VIIRS,n,2.0NRT,292.4,10.33,N
0.10901,117.47043,304.39,0.47,0.64,2025-05-05,1652,N20,VIIRS,n,2.0NRT,277.01,1.23,N
-1.5301,127.42234,306.23,0.38,0.36,2025-05-05,1652,N20,VIIRS,n,2.0NRT,291.65,0.78,N
-1.5582,127.42853,328.81,0.38,0.36,2025-05-05,1652,N20,VIIRS,n,2.0NRT,291.23,2.45,N
-1.56535,127.43095,309.19,0.38,0.36,2025-05-05,1652,N20,VIIRS,n,2.0NRT,291.49,1.14,N
0.69025,117.54539,351.51,0.48,0.64,2025-05-05,1652,N20,VIIRS,n,2.0NRT,287.28,5.92,N
-1.56481,127.42751,332.78,0.38,0.36,2025-05-05,1652,N20,VIIRS,n,2.0NRT,292.66,3.01,N
-1.5615,127.42801,318.5,0.38,0.36,2025-05-05,1652,N20,VIIRS,n,2.0NRT,291.61,3.01,N
-3.86555,115.19468,304.81,0.58,0.7,2025-05-05,1652,N20,VIIRS,n,2.0NRT,286.57,1.79,N
-3.86428,115.19354,304.14,0.58,0.7,2025-05-05,1652,N20,VIIRS,n,2.0NRT,286.66,1.51,N
-2.20929,115.49932,306.17,0.59,0.7,2025-05-05,1652,N20,VIIRS,n,2.0NRT,286.27,1.66,N
-2.20907,115.50033,307.74,0.59,0.7,2025-05-05,1652,N20,VIIRS,n,2.0NRT,286.15,1.74,N
-1.88865,115.86811,303.1,0.57,0.69,2025-05-05,1652,N20,VIIRS,n,2.0NRT,286.71,0.86,N
-1.89116,115.869,306.43,0.56,0.69,2025-05-05,1652,N20,VIIRS,n,2.0NRT,286.76,1.25,N
-1.38122,122.48074,313.15,0.41,0.45,2025-05-05,1652,N20,VIIRS,n,2.0NRT,280.32,1.93,N
0.69094,117.54095,310.49,0.48,0.64,2025-05-05,1652,N20,VIIRS,n,2.0NRT,287.09,5.92,N
-8.27079,123.50478,327.22,0.44,0.39,2025-05-05,1654,N20,VIIRS,n,2.0NRT,285.93,1.91,N
-8.27141,123.50854,321.76,0.44,0.38,2025-05-05,1654,N20,VIIRS,n,2.0NRT,288.33,3.96,N
-8.27428,123.50396,303.47,0.44,0.39,2025-05-05,1654,N20,VIIRS,n,2.0NRT,286.02,1.91,N
-8.10756,112.91901,325.48,0.71,0.75,2025-05-05,1654,N20,VIIRS,n,2.0NRT,280.89,5.54,N
-8.93709,117.66151,299.59,0.32,0.55,2025-05-05,1654,N20,VIIRS,n,2.0NRT,288.61,1.65,N
-1.40008,101.98923,297.2,0.39,0.36,2025-05-05,1832,N20,VIIRS,n,2.0NRT,277.66,0.86,N
3.08875,98.32525,302.08,0.4,0.44,2025-05-05,1832,N20,VIIRS,n,2.0NRT,285.21,0.71,N
1.67243,101.47614,331.31,0.4,0.37,2025-05-05,1832,N20,VIIRS,n,2.0NRT,293.3,5.25,N
-2.17233,115.56667,301.46,0.73,0.76,2025-05-05,1832,N20,VIIRS,n,2.0NRT,284.67,0.89,N
-1.56297,103.69659,309.93,0.4,0.37,2025-05-05,1832,N20,VIIRS,n,2.0NRT,279.29,0.96,N
-1.57475,103.68383,306.24,0.4,0.37,2025-05-05,1832,N20,VIIRS,n,2.0NRT,277.97,0.29,N
-6.48079,106.90091,303.84,0.43,0.46,2025-05-05,1834,N20,VIIRS,n,2.0NRT,290.05,1.02,N
-6.16269,106.6498,310.58,0.41,0.45,2025-05-05,1834,N20,VIIRS,n,2.0NRT,289.87,0.81,N
-4.83041,105.77592,323.06,0.52,0.42,2025-05-05,1834,N20,VIIRS,n,2.0NRT,290.63,3.14,N
-4.36378,104.84485,307.02,0.46,0.39,2025-05-05,1834,N20,VIIRS,n,2.0NRT,290.33,0.82,N
-4.29886,105.15335,304.45,0.48,0.4,2025-05-05,1834,N20,VIIRS,n,2.0NRT,290.05,0.66,N
-3.72821,103.71879,312.12,0.41,0.37,2025-05-05,1834,N20,VIIRS,n,2.0NRT,291.37,1.04,N
-3.72765,103.7151,308.17,0.41,0.37,2025-05-05,1834,N20,VIIRS,n,2.0NRT,291.4,1.04,N
-3.72423,103.71564,313.18,0.41,0.37,2025-05-05,1834,N20,VIIRS,n,2.0NRT,292.08,1.72,N
-2.19746,103.45346,301.88,0.4,0.37,2025-05-05,1834,N20,VIIRS,n,2.0NRT,281.23,0.6,N
-2.1941,103.45399,324.73,0.4,0.37,2025-05-05,1834,N20,VIIRS,n,2.0NRT,280.16,0.6,N
-7.54096,110.44263,309.25,0.39,0.59,2025-05-05,1834,N20,VIIRS,n,2.0NRT,281.32,2.43,N
-7.54128,110.44499,327.1,0.39,0.59,2025-05-05,1834,N20,VIIRS,n,2.0NRT,285,2.43,N
-7.24013,111.73437,307.38,0.47,0.64,2025-05-05,1834,N20,VIIRS,n,2.0NRT,288.62,1.9,N
-4.83423,105.77535,328.46,0.52,0.42,2025-05-05,1834,N20,VIIRS,n,2.0NRT,290.82,3.14,N
-6.09567,106.67059,306.4,0.41,0.45,2025-05-05,1834,N20,VIIRS,n,2.0NRT,290.62,2.25,N
-6.09979,106.67,336.44,0.41,0.45,2025-05-05,1834,N20,VIIRS,n,2.0NRT,290.71,2.25,N
-7.24172,111.73238,309.13,0.47,0.64,2025-05-05,1834,N20,VIIRS,n,2.0NRT,288.7,1.73,N
-6.54757,108.09593,301.44,0.52,0.5,2025-05-05,1834,N20,VIIRS,n,2.0NRT,279.01,0.77,N
-4.33071,140.34344,330.96,0.5,0.41,2025-05-06,0349,N20,VIIRS,n,2.0NRT,287.71,4.48,D
-2.61562,140.64371,328.95,0.46,0.39,2025-05-06,0349,N20,VIIRS,n,2.0NRT,294.31,2.31,D
-3.70044,139.06842,334.49,0.39,0.44,2025-05-06,0349,N20,VIIRS,n,2.0NRT,286.43,2.45,D
-8.5153,118.52342,326.55,0.39,0.37,2025-05-06,0529,N20,VIIRS,n,2.0NRT,287.26,2.81,D
